Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
Bazaart','330 West 38 Street','Suite 300','New York',,,,,
Bazaarvoice','126 5th Ave','804','New York',,,,,
Bazarnewyork.com',' - ',' - ',' - ',,,,,
BeQRious',' - ',' - ',' - ',,,,,
Beach Facility Innovations',' - ',' - ',' - ',,,,,
Beach Glam',' - ',' - ',' - ',,,,,
Beach Glam LLC',' - ',' - ',' - ',,,,,
"BeanJar, Inc.'",' - ',' - ',' - ',,,,,
Beau Exchange',' - ',' - ',' - ',,,,,
Beaut.ly',' - ',' - ',' - ',,,,,
Beauteeze',' - ',' - ',' - ',,,,,
Beautiful Villa',' - ',' - ',' - ',,,,,
Beauty Twin',' - ',' - ',' - ',,,,,
BeautyStat',' - ',' - ',' - ',,,,,
"Bedrock Divorce Advisors, LLC'",' - ',' - ',' - ',,,,,
Bedrocket Media Ventures','560 Broadway at Prince St ',' - ','New York',,,,,
Bee Organic',' - ',' - ',' - ',,,,,
Bee*kin LLC',' - ',' - ',' - ',,,,,
BeeOnTheGo',' - ',' - ',' - ',,,,,
BeejooS',' - ',' - ',' - ',,,,,
BeenVerified','307 5th Avenue','16th Floor','New York',,,,,
Beer2Buds','175 Varick St','4th Floor','New York',,,,,
BeerRightNow.com',' - ',' - ',' - ',,,,,
Before the Label',' - ',' - ',' - ',,,,,
Behance',' - ',' - ',' - ',,,,,
Bell Boardz',' - ',' - ',' - ',,,,,
"Ben Vision Research, Inc.'",' - ',' - ',' - ',,,,,
BenchPals',' - ',' - ',' - ',,,,,
BenchPals',' - ',' - ',' - ',,,,,
BeneShip',' - ',' - ',' - ',,,,,
BeneStream',' - ',' - ',' - ',,,,,
Benjamin Capital Management Group Inc.',' - ',' - ',' - ',,,,,
"Bennett Architects, Designers'",' - ',' - ',' - ',,,,,
Berlin Cameron','100 6th Avenue',' - ','New York',,,,,
Berry Smart Smoothies',' - ',' - ',' - ',,,,,
Bespoke Atelier','262 west 38th street','Suite 303','New York',,,,,
Bespoke Post',' - ',' - ',' - ',,,,,
Best Bite',' - ',' - ',' - ',,,,,
Best Biz Survis',' - ',' - ',' - ',,,,,
Best Investments',' - ',' - ',' - ',,,,,
BestDailyDates','244 5th Ave',' - ','New York',,,,,
BestFriendMatch.com',' - ',' - ',' - ',,,,,
BestRecom Inc.',' - ',' - ',' - ',,,,,
BestVendor','524 Broadway','Rm 403','New York',,,,,
Bestflightbook.com',' - ',' - ',' - ',,,,,
Bestowed',' - ',' - ',' - ',,,,,
Betabeat','321 W 44th st',' - ','New York',,,,,
Betobe',' - ',' - ',' - ',,,,,
Better Future Engineering',' - ',' - ',' - ',,,,,
Better Life',' - ',' - ',' - ',,,,,
Better Restaurant Group',' - ',' - ',' - ',,,,,
Better Schools for Everyone',' - ',' - ',' - ',,,,,
"BetterBizWorks, LLC'",'1855 Victory Blvd.','2nd Floor','Staten Island',,,,,
BetterCloud','299 Broadway','1310','New York',,,,,
Betterfly','621 Second Ave','Second Floor','New York',,,,,
Betterment',"'61 W 23rd 5th Floor, NY NY 10019'",' - ',' - ',,,,,
Bevs Home Services','1 Piermont Plaza ',' - ','Brooklyn ',,,,,
Beyond','300 Park Avenue South','11th Floor','New York',,,,,
Beyond Vision Group',' - ',' - ',' - ',,,,,
Bib + Tuck',' - ',' - ',' - ',,,,,
Bibi',' - ',' - ',' - ',,,,,
Bid4MyTradeIn.com',' - ',' - ',' - ',,,,,
BidKind',' - ',' - ',' - ',,,,,
BidOnMyTickets.com',' - ',' - ',' - ',,,,,
Bidzulu',' - ',' - ',' - ',,,,,
Big Apple Fire Engine Tours',' - ',' - ',' - ',,,,,
Big Dick Productions',' - ',' - ',' - ',,,,,
Big Drop Inc.','11 Broadway ',' - ','New York',,,,,
Big Fuel Communications','40 W 23rd St','5th Flr','New York',,,,,
Big Human','51 E 12th Street','9th Floor','New York',,,,,
Big Spaceship','45 Main Street','Suite 716','Brooklyn',,,,,
Big Sweet Nutrition',' - ',' - ',' - ',,,,,
BigTwist',' - ',' - ',' - ',,,,,
Bignay',' - ',' - ',' - ',,,,,
Bijoor',' - ',' - ',' - ',,,,,
Bikram Yoga Staten Island',' - ',' - ',' - ',,,,,
BillGuard',' - ',' - ',' - ',,,,,
Billboard','770 Broadway','7','New York',,,,,
Bindo',' - ',' - ',' - ',,,,,
Bio-Cep',' - ',' - ',' - ',,,,,
Bio-Signal Group Corp.',' - ',' - ',' - ',,,,,
"BioAegis Therapeutics, Inc.'",' - ',' - ',' - ',,,,,
BioDigital','594 Broadway','Suite 606','New York',,,,,
BioLite','68 Jay Street','Suite 309','Brooklyn',,,,,
Biogrify',' - ',' - ',' - ',,,,,
Bionee LLC',' - ',' - ',' - ',,,,,
Bionest Partners',' - ',' - ',' - ',,,,,
Biosof LLC','138 West 25th Street','10th Floor','New York',,,,,
Bipe.me',' - ',' - ',' - ',,,,,
Birch Coffee',' - ',' - ',' - ',,,,,
Birchbox',"'230 Park Ave S, Suite 201, New York, NY 10003'",' - ',' - ',,,,,
"Bisqit, LLC'",'1430 US 206','Suite 210','Bedminster',,,,,
BitFetcher',' - ',' - ',' - ',,,,,
BitInstant LLC','20 W 23rd St‎',' - ','New York',,,,,
BiteHunter',' - ',' - ',' - ',,,,,
BiteHunter Corporation','95 Morton St',' - ','New York',,,,,
Bitly','85 5th Avenue','4th Flr','New York',,,,,
Bitly',' - ',' - ',' - ',,,,,
"Bitsocket, Inc.'",' - ',' - ',' - ',,,,,
Bivi',' - ',' - ',' - ',,,,,
BizSlate Inc.',' - ',' - ',' - ',,,,,
BizSlate Inc.',' - ',' - ',' - ',,,,,
Bizbash Media','8 West 38th Street',' - ','New York',,,,,
"Bizo, Inc.'",'1123 Broadway','Suite 507','New York',,,,,
Bizodo','7th Ave',' - ','New York',,,,,
Bizzabo',' - ',' - ',' - ',,,,,
Black + Blanco',' - ',' - ',' - ',,,,,
Black Business Now','318 West 118th Street','Floor 1','New York',,,,,
"Black Diamond Pictures, LLC'",' - ',' - ',' - ',,,,,
Black Hammer Productions','447 Broadway','Floor 2','New York',,,,,
Black Lapel','475 Park Avenue South','4th Floor','New York',,,,,
Black Mountain Systems',' - ',' - ',' - ',,,,,
Black Reniassance Technology',' - ',' - ',' - ',,,,,
Black Rock',' - ',' - ',' - ',,,,,
Black Sheep projects',' - ',' - ',' - ',,,,,
BlackFeet Films','132 Lexington Avenue.',' - ','Brooklyn',,,,,
Blackwall Capital Markets',' - ',' - ',' - ',,,,,
BlankSlate','68 Jay Street','Suite 512','Brooklyn',,,,,
Blast Radius','284 Madison Avenue','9th floor','New York',,,,,
Blazetrak',' - ',' - ',' - ',,,,,
Blazetrak.com','1133 Broadway','Suite 706','New York',,,,,
Bleepr',' - ',' - ',' - ',,,,,
BlendED K-12','62 Clermont Ave','Suite 405','Brooklyn',,,,,
Blended Inc.',' - ',' - ',' - ',,,,,
Blenderbox','26 Dobbin St',' - ','Brooklyn',,,,,
"Blinkbuggy, Inc.'",' - ',' - ',' - ',,,,,
Blinpick',' - ',' - ',' - ',,,,,
Blinq',' - ',' - ',' - ',,,,,
Blip','636 Broadway','3rd Floor','New York',,,,,
Blipit LLC','110E 28th street','Floor 8','New York',,,,,
Bliss and Care Spa',' - ',' - ',' - ',,,,,
Blitor',' - ',' - ',' - ',,,,,
BlocPower',' - ',' - ',' - ',,,,,
Block to Rock',' - ',' - ',' - ',,,,,
Blocksy.com','17 Battery Place','25th Floor','New York',,,,,
"Blood, Sweat & Cheers'",' - ',' - ',' - ',,,,,
"Blood, Sweat & Cheers'",'12 Desbrosses St',' - ','New York',,,,,
Bloomberg','731 Lexington Ave',' - ','New York',,,,,
Blu Trumpet','555 W18th Street',' - ','New York',,,,,
BluEarth Aromatherapy',' - ',' - ',' - ',,,,,
Blue 2.0','55 Water Street','4','Brooklyn',,,,,
Blue Apron','5 Crosby St.',' - ','New York',,,,,
Blue Bonnet Basket',' - ',' - ',' - ',,,,,
Blue Breeze',' - ',' - ',' - ',,,,,
Blue Cups U',' - ',' - ',' - ',,,,,
Blue Fountain Media','102 Madison Ave','2nd Flr','New York',,,,,
Blue Label Labs','902 Broadway','4th Floor','New York',,,,,
Blue Phoenix Media','265 Canal Street',' - ','New York',,,,,
Blue State Digital','101 Ave of the Americas','12th FL','New York',,,,,
Blue Telescope','236 W 30th St','# 700','New York',,,,,
BlueCheck',' - ',' - ',' - ',,,,,
"BlueLine Grid, Inc.'",' - ',' - ',' - ',,,,,
BlueMetal Architects','14 Wall Street','20th Floor','New York',,,,,
Bluewolf Group','11 East 26th Street','21st Floor','New York',,,,,
Bluum','325 W. 38th St.','Ste. 1402','New York',,,,,
Bluum Inc.',' - ',' - ',' - ',,,,,
Bluwired',' - ',' - ',' - ',,,,,
BoSoul',' - ',' - ',' - ',,,,,
Board Vitals','271 W 47th Street ','#24F','New York',,,,,
Boardvitals.com',' - ',' - ',' - ',,,,,
Bodian Associates',' - ',' - ',' - ',,,,,
Body&Eden',' - ',' - ',' - ',,,,,
BodyMind Kitchen',' - ',' - ',' - ',,,,,
Bodytone Health Program',' - ',' - ',' - ',,,,,
Boloro',' - ',' - ',' - ',,,,,
Bolster',' - ',' - ',' - ',,,,,
Bolt Digital','73 Wortman Ave',' - ','Brooklyn',,,,,
Bombfell','262 W 38th Street','Room 702','New York',,,,,
BondX',' - ',' - ',' - ',,,,,
BondsOdds.com',' - ',' - ',' - ',,,,,
Bondsy','125 Court Street','Apartment 4HN','Brooklyn',,,,,
Bonnie Young',' - ',' - ',' - ',,,,,
Bonobos','45 West 25th Street','5th Floor','New York',,,,,
Bonus.ly',' - ',' - ','New York',,,,,
Bonusly',' - ',' - ',' - ',,,,,
Boo's Bakes',' - ',' - ',' - ',,,,,
Book&Table',' - ',' - ',' - ',,,,,
BookaLokal Inc.',' - ',' - ',' - ',,,,,
"Booker Software, Inc.'",'22 Cortlandt Street','Floor 18','New York',,,,,
Bookish','7 West 18th Street',' - ','New York',,,,,
Bookspan',' - ',' - ',' - ',,,,,
Boom',' - ',' - ',' - ',,,,,
BoomerPPL LLC',' - ',' - ',' - ',,,,,
Boomset Inc.',' - ',' - ',' - ',,,,,
Boomset Inc.',' - ',' - ',' - ',,,,,
Boonty','54 Franklin Street','3F','New York',,,,,
Bootstrap Software','129 West 29th Street','12th Fl.','New York',,,,,
Booty Slide® Fitness',' - ',' - ',' - ',,,,,
BoozBucks',' - ',' - ',' - ',,,,,
Booze & Shoes',' - ',' - ',' - ',,,,,
Boredom Therapy','349 5th Avenue',' - ','New York',,,,,
Born In SKin',' - ',' - ',' - ',,,,,
Boston Biomotion',' - ',' - ',' - ',,,,,
BotFactory',' - ',' - ',' - ',,,,,
Botego','244 5th Avenue','Suite K-271','New York',,,,,
Botego Inc',' - ',' - ',' - ',,,,,
Bounce Exchange',' - ',' - ',' - ',,,,,
Boundless Impact Investing',' - ',' - ',' - ',,,,,
Bowery Financial',' - ',' - ',' - ',,,,,
BoxKit',' - ',' - ',' - ',,,,,
Boxee','122 West 26th Street','8th Floor','New York',,,,,
Boxing For All',' - ',' - ',' - ',,,,,
"Boyle Software, Inc.'",'42 West 24th Street',' - ','New York',,,,,
BrainGig Inc.',' - ',' - ',' - ',,,,,
BrainTracer',' - ',' - ',' - ',,,,,
Brainscape',' - ',' - ',' - ',,,,,
Braintech',' - ',' - ',' - ',,,,,
Braintive',' - ',' - ',' - ',,,,,
Brake For Life',' - ',' - ',' - ',,,,,
Branch','416 W 13th St.','Suite 203','New York',,,,,
Branchly',' - ',' - ',' - ',,,,,
"Brand Labs NY, Inc.'",'390 Broadway','4 floor','New York',,,,,
Brand Networks','175 Varick Street','6th Floor','New York',,,,,
BrandGames','636 Broadway','Suite 1100','New York',,,,,
BrandReach','89 5th Avenue 7th Floor','Suite 703','New York',,,,,
BrandShare','263 West 38th Street','8th Floor','New York',,,,,
BrandYourself.com',' - ',' - ',' - ',,,,,
Brandemix','1270 Broadway','803','New York',,,,,
Brandt Works Inc.','611 Broadway #504',' - ','New York',,,,,
Brazilian Biologics',' - ',' - ',' - ',,,,,
Breadboye Entertainment',' - ',' - ',' - ',,,,,
Breadcrumb (apart of Groupon)','10 East 23rd Street',' - ','New York',,,,,
Break The Crates','902 Broadway','4th Floor','New York',,,,,
Breakfast','55 Washington St','#253b','Brooklyn',,,,,
Breaking Media','611 Broadway','Suite 907D','New York',,,,,
Breakneck Apparel',' - ',' - ',' - ',,,,,
Breakrs',' - ',' - ',' - ',,,,,
Breather','235 E 13th St','Apt 6L','New York',,,,,
Breefly.com',' - ',' - ',' - ',,,,,
Brentmoor Restaurant Advisors LLC',' - ',' - ',' - ',,,,,
Brevity',' - ',' - ',' - ',,,,,
"Brewla, Inc.'",' - ',' - ',' - ',,,,,
Brick & Portal','626 10th Avenue','#5E','New York',,,,,
"BrideClick, Inc'",'120 W31st St.','Floor 6','New York',,,,,
Bridgeline Digital','450 7th Ave',' - ','New York',,,,,
Brif',' - ',' - ',' - ',,,,,
Bright Power',' - ',' - ',' - ',,,,,
Bright Starts of CNY',' - ',' - ',' - ',,,,,
BrightBod',' - ',' - ',' - ',,,,,
BrightLot Inc.',' - ',' - ',' - ',,,,,
BrightWire','12 desbrosses',' - ','New York',,,,,
BrightZoo',' - ',' - ',' - ',,,,,
Brightidea Inc.','810 7th Avenue','11','New York',,,,,
Brightline','565 Fifth Avenue','18th Floor','New York',,,,,
"Brillist, Inc.'",' - ',' - ',' - ',,,,,
BringMeThat',' - ',' - ',' - ',,,,,
Cinchcast',' - ',' - ',' - ',,,,,
Brinkmat',' - ',' - ',' - ',,,,,
"BriteRise Systems, LLC'",' - ',' - ',' - ',,,,,
Brivea Inc',' - ',' - ',' - ',,,,,
Broadcastr','325 Gold St.',' - ','Brooklyn',,,,,
Broadway Technology','11 Broadway',' - ','New York',,,,,
Brode',' - ',' - ',' - ',,,,,
"Broncks Consulting Group, Inc'",'400 E Fordham Rd','Fl 7','Bronx',,,,,
Bronx Basketball Association',' - ',' - ',' - ',,,,,
Bronx Holy Flames',' - ',' - ',' - ',,,,,
Broodr',' - ',' - ',' - ',,,,,
Brooklyn Digital Foundry','20 Jay Street','Suite 115','Brooklyn',,,,,
Brooklyn Leather',' - ',' - ',' - ',,,,,
Brooklyn Research','630 Flushing Ave','FL 6','Brooklyn',,,,,
Brooklyn SkyBox Inc.',' - ',' - ',' - ',,,,,
"Brooklyn Taco Company, Inc.'",' - ',' - ',' - ',,,,,
Brooklyn Translation Works LLC',' - ','c/o Brooklyn Creative League','Brooklyn',,,,,
Brooklyn United (in association w/ Brooklyn Digital Foundry)','20 Jay St #1105',' - ','Brooklyn',,,,,
Brouha',' - ',' - ',' - ',,,,,
Brown Belt',' - ',' - ',' - ',,,,,
BrunchCritic','175 Varick St.',' - ','New York',,,,,
Bubba & Shirley Trading Co.',' - ',' - ',' - ',,,,,
Bubbl',' - ',' - ',' - ',,,,,
Bubble',' - ',' - ',' - ',,,,,
Bubble News',' - ',' - ',' - ',,,,,
Bubblerock Entertainment',' - ',' - ',' - ',,,,,
Buddy Media (Sales Force Marketing Cloud)','155 6th Avenue','12th Flr','New York',,,,,
"Budge, Inc'",' - ',' - ',' - ',,,,,
Buffalo Forklift LLC (Own Real Assets)',' - ',' - ',' - ',,,,,
Bug Labs','598 Broadway','4th Floor','New York',,,,,
Build Long Island',' - ',' - ',' - ',,,,,
BuilderBuzz',' - ',' - ',' - ',,,,,
Building Link','85 Fifth Avenue','3rd Floor','New York',,,,,
Built by the Factory','261 Madison Avenue',' - ','New York',,,,,
Bulb Master Inc',' - ',' - ',' - ',,,,,
Bull Moose Brewing',' - ',' - ',' - ',,,,,
BumpUp',' - ',' - ',' - ',,,,,
Bundle Organics',' - ',' - ',' - ',,,,,
BundleNYC','128 Thompson Street',' - ','New York',,,,,
Bunker New York','28 Howard St','3rd Floor','New York',,,,,
Bunny Inc. (VoiceBunny)','902 Broadway Ave.','4th Floor','New York',,,,,
Bureau Blank','273 Grand Street','Floor 6','New York',,,,,
Burnout Brooklyn',' - ',' - ',' - ',,,,,
Burringo',' - ',' - ',' - ',,,,,
Burst Media','1156 Avenue of the Americas','Suite 301','New York',,,,,
BusGenie',' - ',' - ',' - ',,,,,
Bushel Entertainment',' - ',' - ',' - ',,,,,
Business Insider',' - ',' - ',' - ',,,,,
"Business Management Consortium, LLC'",' - ',' - ',' - ',,,,,
Business Mentor NY','253 W 16th St',' - ','New York',,,,,
BusinessReel','28 Howard St',' - ','New York',,,,,
BusinessWeek.com (acquired by Bloombergs)','731 Lexington Ave',' - ','New York',,,,,
Busker',' - ',' - ',' - ',,,,,
BustedTees','54 West 22nd Street',' - ','New York',,,,,
Bustr',' - ',' - ',' - ',,,,,
"Butter Beans, Inc.'",' - ',' - ',' - ',,,,,
Buy Me A Drink',' - ',' - ',' - ',,,,,
BuyFolio (AgentFolio) (acquired by Zillow)','305 W Broadway','Suite 227','New York',,,,,
Buyology Inc',' - ',' - ',' - ',,,,,
Buyou',' - ',' - ',' - ',,,,,
BuzzBuzzHome Corp.','175 Varick St.','4','New York',,,,,
BuzzFeed',' - ',' - ',' - ',,,,,
BuzzTable',' - ',' - ',' - ',,,,,
Buzzr','38 W 21st St','3rd Flr','New York',,,,,
Buzztala',' - ',' - ',' - ',,,,,
Byte Dept.','148 Madison Ave','#600','New York',,,,,
"ByteFly, Inc.'",'217 Water Street','Suite 201','New York',,,,,
Bytemark',' - ',' - ',' - ',,,,,
C M INNOVATION',' - ',' - ',' - ',,,,,
C&C Entertainment Firm',' - ',' - ',' - ',,,,,
C&C Graphics',' - ',' - ',' - ',,,,,
C-EDI Inc.',' - ',' - ',' - ',,,,,
C-Suite Mentor',' - ',' - ',' - ',,,,,
C-vibes','154 Grand St',' - ','New York',,,,,
C.M. Cherry International LLC',' - ',' - ',' - ',,,,,
C.TrAm',' - ',' - ',' - ',,,,,
C3 Metrics','1230 Avenue of the Americas','7th Floor','New York',,,,,
CA-Speak',' - ',' - ',' - ',,,,,
CADRE (Next Street)','37 West 20th Street','Suite 1101','New York',,,,,
CALM Energy',' - ',' - ',' - ',,,,,
CAPPTURE',' - ',' - ',' - ',,,,,
CARality',' - ',' - ',' - ',,,,,
CASE','125 Maiden Lane','Suite 14A','New York',,,,,
CASH COACH',' - ',' - ',' - ',,,,,
"CASTNREEL, Inc.'",' - ',' - ',' - ',,,,,
CBS Interactive','28 East 28th Street','10th floor','New York',,,,,
CBSEE',' - ',' - ',' - ',,,,,
CD Trade',' - ',' - ',' - ',,,,,
CH Media (College Humor Media)','555 West 18th Street',' - ','New York',,,,,
CHIPS NY',' - ',' - ','Brooklyn',,,,,
CHIYOME',' - ',' - ',' - ',,,,,
CHOICE Financial Solutions',' - ',' - ',' - ',,,,,
CHRISTIAN COTA INTERNATIONAL LLC.',' - ',' - ',' - ',,,,,
"CIG, LLC'",' - ',' - ',' - ',,,,,
CLEARGOALS','105 W 86TH ST','227','New York',,,,,
CLPinc.',' - ',' - ',' - ',,,,,
CMP.LY',' - ',' - ',' - ',,,,,
CNEKT',' - ',' - ',' - ',,,,,
COAWAY LLC',' - ',' - ',' - ',,,,,
COLLIDR',' - ',' - ',' - ',,,,,
CONEY  ISLAND  ICE CREAM',' - ',' - ',' - ',,,,,
COOKING LESSONS IN FRANCE',' - ',' - ',' - ',,,,,
CORP Online LLC',' - ',' - ',' - ',,,,,
CRT/tanaka',' - ',' - ','New York',,,,,
CS Int',' - ',' - ',' - ',,,,,
CSBM',' - ',' - ',' - ',,,,,
CSRHub LLC',' - ',' - ',' - ',,,,,
"CURA Physical and Massage Therapy,LLP'",' - ',' - ',' - ',,,,,
CabCorner LLC','46 President Street','1st Floor','Brooklyn',,,,,
CabEasy',' - ',' - ',' - ',,,,,
Caboost',' - ',' - ',' - ',,,,,
"Caeden, Inc.'",' - ',' - ',' - ',,,,,
Cafe Empire',' - ',' - ',' - ',,,,,
CafeMom','401 Park Ave S Fl 5',' - ','New York',,,,,
Cake Group','195 Broadway','12th Floor','New York',,,,,
CalPal',' - ',' - ',' - ',,,,,
"Calcbench, Inc.'",' - ',' - ',' - ',,,,,
Calcorie',' - ',' - ',' - ',,,,,
CallSeniorCare.com',' - ',' - ',' - ',,,,,
Callision',' - ',' - ',' - ',,,,,
Calvin',' - ',' - ',' - ',,,,,
Camayak','230 W 38th Street','Flr 9','New York',,,,,
Camille Zarsky Handbags',' - ',' - ',' - ',,,,,
Campalyst Inc',' - ',' - ',' - ',,,,,
Campfire','313 Church Street','2nd Floor','New York',,,,,
Campus Dining Delivery',' - ',' - ',' - ',,,,,
Campus Job','55 E 52nd St. ',' - ','New York',,,,,
Canada Debt relief',' - ',' - ',' - ',,,,,
Canal',' - ',' - ',' - ',,,,,
CandidShots4u',' - ',' - ',' - ',,,,,
"CannRx Technology, Inc.'",' - ',' - ',' - ',,,,,
Canvas','104 Fifth Avenue','10H Flr','New York',,,,,
Canvas Squared',' - ',' - ',' - ',,,,,
Canvita',' - ',' - ',' - ',,,,,
Canvs+',' - ',' - ',' - ',,,,,
Capital Gain Advisor',' - ',' - ',' - ',,,,,
Capital New York','333 West 39th St.','Suite 902','New York',,,,,
Capture Your Flag',' - ',' - ',' - ',,,,,
Car Part Kings',' - ',' - ','New York',,,,,
Caravan Interactive','68 Jay St #1002',' - ','Brooklyn',,,,,
Carbon38',' - ',' - ',' - ',,,,,
Carbonmade','187 Lafayette St.','4th Floor','New York',,,,,
CardSpark',' - ',' - ',' - ',,,,,
Care Innovations LLC','29 W 35th St','12th floor','New York',,,,,
CareBlue',' - ',' - ',' - ',,,,,
CareGuardian','740 Broadway','#1203','New York',,,,,
CarePlanners',' - ',' - ',' - ',,,,,
Career Quad  STUDIOS',' - ',' - ',' - ',,,,,
CareerApp',' - ',' - ',' - ',,,,,
CareerThesaurus','65 15th Street ','#2F','Brooklyn',,,,,
"Careeref, Inc.'",' - ',' - ',' - ',,,,,
Careeris',' - ',' - ',' - ',,,,,
Carette International',' - ',' - ',' - ',,,,,
CariCorps','601 West 26th Street','Suite 325','New York',,,,,
Caritas',' - ',' - ',' - ',,,,,
Carpathia Hosting','1500 Broadway Avenue','1811','New York',,,,,
CarpeCultum','20 River Terrace',' - ','New York',,,,,
Carrot Creative','45 Main St.','Suite 1200','New York',,,,,
CartRescue911 LLC',' - ',' - ',' - ',,,,,
Cartonomy','105 Madison Ave','9th Floor','New York',,,,,
Cartoon Brew','PO Box 15054',' - ','Brooklyn',,,,,
Cartoon Encyclopedia',' - ',' - ',' - ',,,,,
CartridgeExpert',' - ',' - ',' - ',,,,,
CarusoApps','383 Brookfield Ave',' - ','Staten Island',,,,,
Case Commons','841 Broadway','8th Floor','New York',,,,,
Case Tracker',' - ',' - ',' - ',,,,,
CaseRails',' - ',' - ',' - ',,,,,
Caskers',' - ',' - ',' - ',,,,,
Casserole Labs','231 Front Street','3','Brooklyn',,,,,
Casting to the People',' - ',' - ',' - ',,,,,
Castle Ridge Media','78 Ridge St','Suite 1D','New York',,,,,
Cat2See',' - ',' - ',' - ',,,,,
Catalyst Global LLC',' - ',' - ',' - ',,,,,
Catalyst Online','498 7th Avenue',' - ','New York',,,,,
CatchEye',' - ',' - ',' - ',,,,,
Catchafire',' - ',' - ',' - ',,,,,
Catchafire','31 East 32nd Street',' - ','New York',,,,,
Catchpoint Systems','336 West 37th Street','SUITE 405','New York',,,,,
Categorical',' - ',' - ',' - ',,,,,
Cater2.me','40 West 29th St',' - ','New York',,,,,
CaterCow',' - ',' - ',' - ',,,,,
CauseCart',' - ',' - ',' - ',,,,,
CauseCart','DUMBO',' - ','Brooklyn',,,,,
CauseVox',' - ',' - ',' - ',,,,,
Cedar Grown Transportation',' - ',' - ',' - ',,,,,
Cellfish',' - ',' - ',' - ',,,,,
"Centers for HER: Healing, Evaluation and Relationship'",' - ',' - ',' - ',,,,,
Central E inc',' - ',' - ',' - ',,,,,
Centrallo',' - ',' - ',' - ',,,,,
Centric Digital','120 Fifth Ave ','7th Floor ','New York',,,,,
CentricSocial',' - ',' - ',' - ',,,,,
Centzy',' - ',' - ',' - ',,,,,
Cessair Therapeutics',' - ',' - ',' - ',,,,,
ChEucBa',' - ',' - ',' - ',,,,,
Chainbits',' - ',' - ',' - ',,,,,
Chalkable',' - ',' - ',' - ',,,,,
Challengage',' - ',' - ',' - ',,,,,
"ChallengePost, Inc.'",' - ',' - ',' - ',,,,,
"Chamblu Entertainment, Inc.'",' - ',' - ',' - ',,,,,
ChameleonJohn',' - ',' - ',' - ',,,,,
Change.org','64 Fulton Street','10th Floor','New York',,,,,
Chango','20 West 22nd St.','Suite 1001','New York',,,,,
"Characters for Hire, LLC'",' - ',' - ',' - ',,,,,
ChargeUp',' - ',' - ',' - ',,,,,
Charged.fm',' - ',' - ',' - ',,,,,
"Charideem, Inc'",' - ',' - ',' - ',,,,,
Charitable Checkout',' - ',' - ',' - ',,,,,
Charitable.org',' - ',' - ',' - ',,,,,
Charity Miles',' - ',' - ',' - ',,,,,
CharityTick',' - ',' - ',' - ',,,,,
Chart Prophet',' - ',' - ',' - ',,,,,
Chartbeat',' - ',' - ',' - ',,,,,
